1  object  b1,1.207556,2.009037,2.152984,2.08862,1.76586,0.426869,0.349935,-0.122387,0.045388,1.581732,1.574122,0.889619,0.626119,1.986113,1.581129,0.625346,1.304854,0.310779,0.180367,-0.189226,-0.235642,-0.222158,0.53849,1.91907,1.513252,1.553898,1.873148,1.743431,0.854464,0.609709,-0.075208,0.254126,1.544487,1.611273,0.544909,1.485417,1.415512,1.707195,0.668093,1.000719,-0.005063,0.237561,0.147846,-0.025182,-0.015554,0.029147
2  object4  b2,1.163236,2.015698,2.340389,2.330332,2.152642,0.41976,0.519679,-0.071175,-0.04686,2.014511,1.949666,1.473629,0.481674,2.11376,1.913196,1.267157,1.864243,0.563545,0.433761,0.054184,-0.182929,-0.167328,0.389879,1.745345,1.458987,1.428516,2.186664,2.229951,1.234029,0.655901,-0.156801,0.31022,1.996648,2.085737,1.12676,1.499726,1.665768,1.874399,1.201521,1.548522,0.199748,0.398086,0.274041,0.127809,0.137319,0.07666
3  object16  b3,1.124139,2.138612,2.264333,2.298429,2.077718,0.594404,0.578593,-0.22642,0.004148,1.830509,1.599965,0.87666,0.4335,2.210928,1.830318,1.143901,1.739358,0.463301,0.467963,0.14483,0.189108,0.113383,0.205449,1.945828,1.624334,1.664275,2.179147,2.028529,0.987742,0.63188,-0.02351,0.287916,1.680032,1.582401,0.437364,1.654634,1.683249,1.883732,0.995086,1.283448,0.169649,0.320633,0.379655,0.084306,0.095301,0.011341
4  object64  b4,1.272953,2.454377,2.257881,2.292332,1.929816,0.302908,0.359328,-0.187994,-0.179899,1.772571,1.227747,0.567729,0.499822,2.267189,1.861175,0.972006,1.628014,0.314137,0.287508,-0.000275,-0.3569,-0.376039,-0.125752,2.327103,2.063317,1.672537,2.027538,1.935652,0.9676,0.559667,-0.191384,-0.183674,1.56225,1.330228,0.126488,1.932861,1.971646,2.061194,0.917362,1.094838,0.119647,0.023226,-0.15259,-0.353749,-0.363381,-0.053319
5  object256  b5,1.261412,2.490099,2.200878,2.200874,1.845269,0.146448,0.462973,-0.162168,-0.292537,1.381875,0.827401,0.320997,0.416693,2.192315,1.534562,0.518534,1.257966,0.209344,0.328833,-0.244274,-0.218793,-0.235166,0.251449,2.512424,2.056371,1.777053,1.965972,1.809512,0.939089,0.639337,-0.25935,0.04603,1.159853,1.130126,0.181081,1.879914,1.786008,1.736461,0.655389,0.858934,-0.261168,-0.091074,0.001049,-0.465536,-0.48231,-0.040708
6  object  SE1,0.218466,0.138006,0.131678,0.134221,0.14594,0.18395,0.166268,0.162357,0.200532,0.185375,0.190828,0.211592,0.235323,0.138983,0.179864,0.222981,0.195977,0.235837,0.240982,0.236375,0.224561,0.229301,0.206914,0.131013,0.176226,0.180698,0.149474,0.152868,0.171813,0.157076,0.157511,0.158115,0.191753,0.185784,0.213255,0.17299,0.166025,0.172127,0.228401,0.215585,0.233153,0.236148,0.238846,0.236504,0.239698,0.208724
7  object4  SE2,0.218452,0.137943,0.131661,0.134133,0.145806,0.183821,0.166217,0.162271,0.200335,0.185372,0.190741,0.211516,0.235369,0.138962,0.180052,0.222918,0.195918,0.2357,0.240938,0.236253,0.224363,0.229158,0.206809,0.130985,0.176192,0.180495,0.149312,0.152697,0.171593,0.156968,0.157431,0.158081,0.191688,0.185625,0.213107,0.172972,0.165908,0.172097,0.228457,0.215631,0.232977,0.236006,0.238754,0.236379,0.239626,0.208366
8  object16  SE3,0.218731,0.138184,0.131893,0.134385,0.146095,0.184183,0.166533,0.162588,0.200733,0.185644,0.191072,0.211881,0.235698,0.139209,0.180236,0.223252,0.196221,0.23603,0.241154,0.236613,0.224767,0.229549,0.207195,0.131227,0.176478,0.180837,0.149604,0.153001,0.171947,0.15728,0.157738,0.15838,0.191975,0.185961,0.2135,0.173272,0.166226,0.172381,0.228756,0.215929,0.233349,0.236305,0.239,0.236678,0.239878,0.208748
9  object64  SE4,0.216423,0.136491,0.130226,0.132687,0.144217,0.181779,0.164346,0.160445,0.198172,0.183515,0.188743,0.209282,0.233027,0.137444,0.178404,0.220731,0.193968,0.233612,0.239093,0.234002,0.222103,0.22684,0.204549,0.12953,0.174364,0.178682,0.147751,0.151085,0.16976,0.155206,0.155656,0.156299,0.189826,0.183738,0.210852,0.171097,0.164101,0.170297,0.226238,0.21349,0.230793,0.234074,0.236917,0.234398,0.237707,0.206743
10  object256  SE5,0.217037,0.136938,0.130691,0.133129,0.144698,0.182412,0.164953,0.161024,0.198821,0.184098,0.189356,0.209976,0.233781,0.137936,0.178994,0.221393,0.194561,0.234211,0.239613,0.234664,0.222766,0.227532,0.205255,0.130003,0.174937,0.179208,0.148211,0.151561,0.1703,0.155757,0.156221,0.156883,0.190385,0.184295,0.211535,0.171704,0.164655,0.170864,0.226949,0.21418,0.231424,0.234617,0.23743,0.23496,0.238251,0.207195
11  object  t1,5.52742,14.557606,16.350418,15.561053,12.099874,2.320575,2.104647,-0.753815,0.22634,8.532616,8.248894,4.204399,2.660685,14.290321,8.790691,2.804484,6.658218,1.317773,0.748468,-0.800533,-1.049345,-0.968849,2.602485,14.64793,8.58701,8.599402,12.531633,11.404835,4.973215,3.881612,-0.477476,1.60722,8.054557,8.672846,2.555202,8.586729,8.525882,9.91821,2.925086,4.641883,-0.021714,1.005985,0.619001,-0.106474,-0.064889,0.139642
12  object4  t2,5.324902,14.612551,17.775885,17.373314,14.763776,2.283522,3.126513,-0.43862,-0.233907,10.867415,10.22152,6.966995,2.046463,15.211036,10.625773,5.684421,9.515416,2.39094,1.8003,0.229346,-0.815328,-0.730185,1.885212,13.324718,8.280667,7.914437,14.644936,14.603717,7.191597,4.178559,-0.996,1.962409,10.416124,11.236292,5.287285,8.670364,10.040318,10.891508,5.259276,7.18136,0.857373,1.686763,1.147795,0.540695,0.573055,0.367913
