1  object  b1,0.197518,0.681651,1.688933,1.62855,1.498775,0.846892,0.152258,0.018629,-0.250445,0.932902,1.078255,0.325626,1.101302,0.854663,0.422892,1.011989,1.261811,0.911998,0.01417,0.0998,0.484918,0.441624,0.18198,-0.108191,0.224848,1.349531,1.616815,1.77304,1.140505,1.032761,0.654406,0.331117,0.5643,0.575926,0.114206,0.923647,-0.196631,0.160952,1.007182,0.557993,0.195826,0.164816,0.240882,0.410585,0.602571,-0.136865
2  object4  b2,0.193828,0.471912,1.741463,1.810268,1.891657,1.329105,0.586439,0.195864,-0.224078,0.484207,0.984803,0.846909,0.975343,0.441362,-0.418557,1.273895,1.234173,0.999516,0.24562,0.332049,0.374999,0.408311,0.15247,-0.233312,0.214263,1.429844,1.617412,1.93291,1.357891,1.328869,0.921745,0.239923,0.264817,0.638052,0.342747,0.758206,-0.841465,-0.452782,1.072705,0.6117,0.357106,0.41789,0.366842,0.364644,0.555609,0.154964
3  object16  b3,0.568439,0.860126,1.855922,2.002929,1.990117,1.408842,0.530428,0.259825,-0.258052,0.893159,1.212328,0.657769,1.355406,1.065083,0.118432,1.315481,1.433555,1.053807,0.304037,0.582207,0.60253,0.576299,0.104901,0.133837,0.437388,1.751318,1.995206,2.194404,1.621432,1.457038,1.121317,0.124351,0.599911,0.661133,0.129845,1.044036,-0.160223,0.203293,1.113349,0.844303,0.369675,0.50858,0.53671,0.628584,0.71711,0.051028
4  object64  b4,0.912701,1.409825,2.083779,2.072255,1.947609,1.217492,0.494963,0.242464,-0.427103,1.079992,0.925928,0.258718,1.610666,1.563034,0.838545,1.277634,1.408244,0.99213,0.388353,0.718046,0.837757,0.776928,0.199512,0.385581,0.881296,2.071873,2.102957,2.057592,1.486995,1.166875,0.700827,-0.00098,0.46476,0.326906,-0.244593,1.452684,0.198889,0.523979,1.156301,0.701282,0.390829,0.536469,0.574194,0.718898,0.775824,0.122348
5  object256  b5,0.778007,1.26902,1.65261,1.553406,1.359692,0.545752,-0.070239,0.03601,-0.70722,0.647064,0.305233,-0.334501,1.611374,1.475549,0.82415,0.815334,0.822769,0.303444,-0.379473,-0.034071,0.069565,0.042297,-0.27015,0.480522,0.524466,1.623072,1.650209,1.635689,0.955384,0.823249,0.524088,-0.181103,0.036291,-0.252656,-0.65485,1.36436,0.343715,0.340711,0.713018,0.024074,-0.224376,-0.265094,-0.231219,-0.026014,0.05896,-0.351949
6  object  SE1,0.20942,0.197827,0.176351,0.179171,0.175417,0.199687,0.201808,0.198653,0.162597,0.222627,0.206641,0.213832,0.187542,0.202017,0.203756,0.21078,0.207602,0.220815,0.235865,0.216797,0.226624,0.223397,0.214124,0.196851,0.178911,0.178405,0.18014,0.164223,0.187212,0.188101,0.189913,0.168055,0.229438,0.227415,0.226876,0.206338,0.208694,0.216967,0.220857,0.218679,0.236595,0.235689,0.235698,0.224628,0.224612,0.223626
7  object4  SE2,0.209182,0.197545,0.176185,0.179047,0.175242,0.199498,0.20162,0.198519,0.16252,0.222474,0.206382,0.213561,0.187403,0.201808,0.203431,0.210598,0.207439,0.220663,0.235784,0.216509,0.226436,0.223169,0.213894,0.196604,0.17851,0.178195,0.180009,0.164045,0.18701,0.187884,0.189719,0.167965,0.229261,0.22726,0.226681,0.206109,0.208368,0.216673,0.220751,0.218438,0.236504,0.235613,0.235617,0.224407,0.224407,0.223387
8  object16  SE3,0.209588,0.197934,0.176494,0.179343,0.175568,0.199875,0.202016,0.198903,0.162836,0.22278,0.206749,0.213952,0.187759,0.20216,0.203828,0.210927,0.207744,0.220957,0.236012,0.216893,0.226783,0.223538,0.214307,0.197003,0.178883,0.17853,0.180284,0.164349,0.187375,0.188258,0.190098,0.168293,0.229594,0.227592,0.227043,0.206473,0.208773,0.217062,0.221011,0.218812,0.236764,0.235864,0.235866,0.224757,0.224746,0.223791
9  object64  SE4,0.207036,0.195618,0.174476,0.177301,0.173469,0.197429,0.199448,0.196334,0.16069,0.220591,0.204521,0.211573,0.185386,0.199903,0.201573,0.208714,0.205638,0.21884,0.23401,0.214614,0.224426,0.221162,0.211679,0.194534,0.177034,0.176444,0.17837,0.162419,0.185055,0.185908,0.187669,0.166077,0.227286,0.225236,0.224614,0.20418,0.206455,0.21476,0.218962,0.216456,0.234613,0.233725,0.233753,0.222485,0.222492,0.221223
10  object256  SE5,0.207662,0.196168,0.17497,0.177813,0.173987,0.19804,0.2001,0.197009,0.161274,0.221123,0.205047,0.212137,0.185999,0.200449,0.202096,0.20925,0.206148,0.219352,0.234504,0.215146,0.224997,0.221731,0.21233,0.195141,0.177447,0.176948,0.17884,0.16289,0.185631,0.186489,0.188283,0.166675,0.227845,0.225815,0.225204,0.20473,0.206994,0.215298,0.219466,0.217018,0.235146,0.23426,0.234278,0.223026,0.22303,0.221846
11  object  t1,0.943166,3.445694,9.577089,9.089348,8.544079,4.241107,0.75447,0.093778,-1.540281,4.19043,5.218006,1.522812,5.872291,4.230647,2.07548,4.801168,6.078035,4.130146,0.060078,0.46034,2.139746,1.97686,0.849882,-0.549606,1.256756,7.564425,8.975304,10.796573,6.092058,5.490467,3.445818,1.970295,2.459492,2.532492,0.503383,4.476374,-0.942196,0.741827,4.560346,2.551652,0.827684,0.699292,1.021994,1.827847,2.682719,-0.612028
12  object4  t2,0.926599,2.388882,9.884306,10.110585,10.794545,6.66226,2.908643,0.986628,-1.378771,2.17646,4.771745,3.965656,5.204519,2.187036,-2.057491,6.048951,5.949571,4.529611,1.041717,1.53365,1.656094,1.829608,0.712832,-1.186709,1.200284,8.024035,8.98519,11.782807,7.26107,7.072827,4.858487,1.428408,1.155087,2.807584,1.512025,3.678665,-4.038352,-2.089703,4.859333,2.800342,1.509939,1.773624,1.556939,1.624919,2.475905,0.693702
13  object16  t3,2.712173,4.345509,10.51552,11.168153,11.335325,7.048633,2.625675,1.306289,-1.584736,4.009157,5.863777,3.074378,7.218853,5.268507,0.581041,6.236656,6.90058,4.769285,1.28823,2.684311,2.65685,2.578083,0.489487,0.679365,2.445107,9.809667,11.067017,13.352085,8.653395,7.739573,5.898618,0.738897,2.612925,2.9049,0.571895,5.056523,-0.767449,0.936563,5.037527,3.858585,1.561366,2.156238,2.275489,2.796728,3.19075,0.228016
14  object64  t4,4.408424,7.207038,11.943074,11.687792,11.227432,6.166739,2.481666,1.234957,-2.657934,4.895906,4.527291,1.222834,8.688169,7.818957,4.160016,6.121453,6.848162,4.533596,1.659554,3.34576,3.732882,3.512928,0.94252,1.982076,4.978123,11.742362,11.789828,12.668445,8.035432,6.276633,3.734376,-0.005901,2.044822,1.451393,-1.088946,7.114717,0.963353,2.439834,5.280838,3.23983,1.665846,2.295301,2.456418,3.231216,3.486977,0.55305
15  object256  t5,3.746497,6.469031,9.445094,8.736188,7.814899,2.755763,-0.35102,0.182782,-4.385206,2.926261,1.488605,-1.576814,8.663336,7.361231,4.078011,3.896466,3.991157,1.383367,-1.618191,-0.158362,0.309182,0.190758,-1.272315,2.46243,2.955623,9.172566,9.227269,10.041703,5.146688,4.414454,2.783514,-1.086565,0.159278,-1.118866,-2.907801,6.664186,1.660503,1.582514,3.248877,0.110932,-0.9542,-1.131624,-0.986943,-0.116641,0.264357,-1.586455
16  object  p1,0.345815,0.000593,0,0,0,0.000024,0.450739,0.925287,0.123806,0.00003,0,0.128116,0,0.000025,0.038192,0.000002,0,0.000039,0.9523,0.645357,0.032613,0.048328,0.3956,0.582701,0.209136,0,0,0,0,0,0.000593,0.049074,0.014079,0.011474,0.614806,0.000008,0.346309,0.458375,0.000006,0.010866,0.408035,0.484537,0.307024,0.067865,0.007421,0.540656
17  object4  p2,0.354355,0.017081,0,0,0,0,0.003709,0.324051,0.16827,0.02975,0.000002,0.000078,0,0.028967,0.039893,0,0,0.000007,0.297794,0.125428,0.098011,0.067602,0.476115,0.235621,0.230305,0,0,0,0,0,0.000001,0.15348,0.248326,0.005087,0.130842,0.000247,0.000058,0.036892,0.000001,0.005201,0.131371,0.076424,0.119796,0.10449,0.013452,0.488029
18  object16  p3,0.006797,0.000015,0,0,0,0,0.008778,0.191751,0.113334,0.000065,0,0.002166,0,0,0.561346,0,0,0.000002,0.197955,0.007386,0.008011,0.010075,0.624593,0.497059,0.014649,0,0,0,0,0,0,0.460141,0.009109,0.003753,0.5675,0.000001,0.442994,0.349214,0.000001,0.000121,0.11875,0.031298,0.023084,0.00526,0.001462,0.819659
19  object64  p4,0.000012,0,0,0,0,0,0.013237,0.217124,0.007985,0.000001,0.000007,0.221681,0,0,0.000035,0,0,0.000006,0.097312,0.000851,0.0002,0.000463,0.346144,0.047739,0.000001,0,0,0,0,0,0.000199,0.993786,0.04113,0.146974,0.276435,0,0.335597,0.014864,0,0.001235,0.096052,0.021918,0.014199,0.001272,0.000509,0.580362
20  object256  p5,0.000189,0,0,0,0,0.00596,0.725608,0.855082,0.000013,0.003507,0.136899,0.115151,0,0,0.000049,0.000104,0.00007,0.166854,0.105933,0.874248,0.757268,0.848838,0.203553,0.013964,0.003192,0,0,0,0,0.000011,0.005477,0.277496,0.873495,0.263462,0.003719,0,0.09712,0.113842,0.001197,0.91165,0.340195,0.25806,0.3239,0.907212,0.791528,0.112945
