1  object  b1,2.482072,2.536531,2.486964,2.631739,2.385547,2.397193,1.867142,0.801053,1.713787,2.528768,2.243462,2.088242,2.417372,2.425753,3.186069,2.78844,2.701144,1.54712,1.214884,1.736083,2.143099,2.09563,0.536042,2.501516,2.576917,2.565472,2.628536,2.349692,1.992352,1.479728,1.069761,1.526203,2.650638,2.848103,1.899594,2.223737,2.565546,2.811587,2.497235,2.526619,1.536675,1.173681,1.821451,1.81007,1.883036,1.084773
2  object4  b2,2.233403,1.993063,2.427739,2.483045,2.31147,2.38026,1.596689,0.586377,1.137282,2.338322,2.109268,1.906348,2.319562,2.454113,2.851045,2.55735,2.288182,0.900801,0.731272,1.609316,2.1419,2.138268,0.441433,2.285777,2.310687,1.976709,2.260538,2.268166,1.957259,1.522098,1.129197,1.145292,2.565727,2.624279,1.677085,2.209641,2.234659,2.613816,2.541507,2.537866,1.249997,0.976863,1.670771,1.711837,1.73961,1.003229
3  object16  b3,2.62586,2.234076,2.456917,2.523444,2.137408,2.131629,1.428492,0.404965,0.589612,2.032416,1.983658,2.000943,2.595513,2.613287,2.552331,2.289118,1.958092,0.712438,0.742463,1.55203,1.930359,1.881235,0.735287,2.482662,2.552101,2.178089,2.469222,2.417845,1.911819,1.39874,0.888364,0.950348,2.402512,2.312644,1.716766,2.305275,2.504083,2.646349,2.467151,2.220185,1.314446,1.300409,1.770111,1.774539,1.648586,1.037585
4  object64  b4,2.571994,2.114792,2.206504,2.258519,1.85666,1.891427,1.231861,0.214888,0.457585,1.420697,1.653061,1.871325,2.594172,2.511266,1.951505,1.712738,1.331265,0.363424,0.571975,1.230918,1.355856,1.408134,0.638156,2.569353,2.631595,2.133941,2.109945,1.925492,1.535032,1.193783,0.889348,0.569065,1.757106,1.422918,1.090837,2.2418,2.385702,2.377669,1.988224,1.654747,0.602436,0.858807,1.520453,1.240111,1.135334,0.8628
5  object256  b5,2.824172,2.174277,2.078392,2.237444,1.925197,1.845597,0.812783,-0.161447,0.731782,1.363075,1.709309,1.888834,2.731874,2.464273,1.646688,1.607371,1.286356,0.450288,0.69738,1.382677,1.396332,1.386111,0.64214,2.71613,2.632564,2.191914,2.053636,1.789525,1.474176,1.147619,0.746787,0.536299,1.62318,1.345163,1.277647,2.544016,2.653598,2.266564,1.920822,1.662121,0.890159,0.936322,1.355066,1.159951,0.909427,0.941957
6  object  SE1,0.104864,0.138065,0.129428,0.119827,0.133744,0.134637,0.159462,0.156042,0.15246,0.149492,0.164988,0.153743,0.094203,0.125496,0.111573,0.148502,0.155132,0.212013,0.210416,0.194992,0.177035,0.178132,0.183947,0.1061,0.105923,0.139074,0.133123,0.128187,0.134071,0.14453,0.158019,0.158827,0.145887,0.135052,0.169209,0.114322,0.114856,0.119431,0.142519,0.151092,0.190316,0.209703,0.195915,0.189096,0.18614,0.196376
7  object4  SE2,0.103432,0.136176,0.127606,0.118171,0.131862,0.132719,0.157177,0.15376,0.150226,0.147389,0.16272,0.151697,0.09286,0.123797,0.110125,0.146693,0.153034,0.20948,0.208005,0.192685,0.174723,0.175752,0.181376,0.104649,0.104534,0.137235,0.131428,0.126394,0.132136,0.142424,0.155727,0.156509,0.143913,0.133227,0.166951,0.112657,0.113322,0.117843,0.140748,0.149061,0.188013,0.207145,0.193788,0.186871,0.183841,0.193736
8  object16  SE3,0.103221,0.135913,0.127331,0.117934,0.131598,0.13244,0.156852,0.153431,0.1499,0.147075,0.162375,0.151433,0.092669,0.123523,0.109912,0.14644,0.152729,0.209144,0.207721,0.19238,0.174384,0.175392,0.181028,0.104449,0.104354,0.136995,0.131214,0.12615,0.131862,0.142122,0.155401,0.156171,0.143605,0.132966,0.166662,0.112408,0.11311,0.117584,0.140499,0.148754,0.187756,0.206802,0.19347,0.186583,0.183548,0.193381
9  object64  SE4,0.104371,0.137412,0.1288,0.119256,0.133093,0.133974,0.158671,0.15525,0.151684,0.148767,0.164209,0.153034,0.093738,0.124916,0.111078,0.147882,0.154411,0.21114,0.209575,0.194196,0.176243,0.177318,0.183057,0.105599,0.105442,0.138438,0.132535,0.127566,0.1334,0.143799,0.157223,0.158022,0.145212,0.134424,0.168426,0.113745,0.114327,0.118891,0.141911,0.150396,0.189509,0.208822,0.195197,0.188327,0.185344,0.195463
10  object256  SE5,0.104558,0.13766,0.129043,0.119473,0.133344,0.134231,0.158979,0.155563,0.151992,0.149047,0.164505,0.153302,0.093918,0.125135,0.111261,0.148108,0.154683,0.211462,0.209894,0.19449,0.176536,0.177622,0.183398,0.105789,0.105623,0.138678,0.132756,0.127804,0.133662,0.144087,0.157535,0.15834,0.145466,0.13466,0.168723,0.113974,0.114526,0.119092,0.142134,0.150657,0.189818,0.209148,0.195446,0.188613,0.185642,0.195808
