1  object  b1,1.813879,1.742606,2.129051,1.85025,1.384697,1.116461,0.58468,0.1553,-0.192713,2.076901,1.804691,1.140964,1.271976,1.174871,2.068177,1.672084,1.981346,0.877787,0.338021,-0.348434,-0.196724,-0.162499,-0.016351,0.491899,0.169008,0.436127,1.511035,1.773382,1.354035,1.209779,0.826531,0.488448,2.163654,2.012604,1.915329,0.931135,1.367348,1.838336,2.201833,2.176314,1.564602,-0.456927,-0.104374,0.184338,0.493008,-0.087675
2  object4  b2,1.188653,1.332967,2.19901,2.262249,1.863788,1.523925,1.090969,0.778427,0.085159,2.291614,2.340963,2.11411,0.937279,0.624673,1.71422,1.757645,2.284034,1.456749,0.858352,0.312523,0.597102,0.508816,0.02746,0.365115,0.215606,0.518995,1.527164,2.190978,1.934462,1.661155,1.272901,0.504734,2.120846,2.228615,2.30382,0.734362,1.033267,1.390345,1.965092,2.240366,1.922955,-0.06917,0.876374,1.155406,1.40922,0.121316
3  object16  b3,1.434291,1.654429,2.500074,2.434743,1.925781,1.575756,1.149485,1.0491,0.334918,2.269883,2.158382,1.61837,1.079904,0.805529,1.764818,1.904727,2.341355,1.186802,0.713166,0.514533,0.435685,0.381116,0.309393,0.250464,0.059061,0.632796,1.914387,2.507588,2.062638,1.681961,1.24002,0.441023,2.152369,2.148304,1.951358,0.628221,1.175199,1.556857,2.353137,2.290802,1.938644,-0.051357,0.708252,0.898813,1.038796,-0.021584
4  object64  b4,1.90206,1.893093,2.53174,2.414187,1.794451,1.426703,0.824399,0.525005,-0.106906,1.969427,1.635378,0.892035,1.56518,1.491036,1.859722,2.147202,2.082447,0.84029,0.161557,0.071949,-0.039144,-0.002906,0.068036,0.249992,0.54411,1.031256,2.04037,2.378537,1.859547,1.554955,0.993086,0.464733,2.134605,1.729442,1.421393,0.762743,1.184138,1.931319,2.653388,2.214219,1.697589,-0.388259,0.185022,0.333911,0.454721,0.038727
5  object256  b5,2.187445,2.092311,1.992659,1.83358,1.367671,0.840542,0.235425,-0.204697,-0.489425,1.546888,1.185034,0.327101,1.808162,1.779127,1.678841,1.380064,1.421289,0.135472,-0.509773,-0.727242,-0.632191,-0.427729,-0.203993,0.583094,0.309537,0.642239,1.55173,1.674868,1.201911,0.94156,0.440622,0.082135,1.783193,1.273126,0.845277,0.732918,1.177822,1.78924,2.287634,1.673201,0.824979,-0.995524,-0.297207,-0.090042,0.035066,-0.022099
6  object  SE1,0.173518,0.182763,0.154979,0.172575,0.193926,0.200997,0.197727,0.201075,0.176521,0.154254,0.170488,0.191199,0.182571,0.175978,0.148853,0.171041,0.147306,0.216115,0.227092,0.238387,0.216449,0.197457,0.215999,0.172011,0.209384,0.20744,0.167648,0.163117,0.188321,0.192467,0.189731,0.175882,0.149363,0.1609,0.170156,0.184315,0.172003,0.168398,0.127811,0.143212,0.18419,0.236813,0.23859,0.230845,0.219697,0.221881
7  object4  SE2,0.17329,0.182624,0.155007,0.172606,0.193955,0.20096,0.197681,0.200992,0.176447,0.154271,0.170484,0.191114,0.182276,0.17571,0.148654,0.170985,0.147367,0.216087,0.227077,0.238462,0.216352,0.197308,0.21583,0.171999,0.209311,0.207139,0.167382,0.163043,0.188385,0.192507,0.189717,0.17583,0.149334,0.160815,0.170143,0.184084,0.171809,0.168219,0.127781,0.143252,0.184162,0.236856,0.238595,0.230772,0.219553,0.221622
8  object16  SE3,0.173597,0.182894,0.155239,0.172843,0.194254,0.201298,0.198037,0.201362,0.176786,0.154507,0.170757,0.191445,0.182629,0.176069,0.148959,0.171272,0.147585,0.216406,0.227409,0.238734,0.216734,0.197692,0.216236,0.172316,0.209693,0.20754,0.167713,0.163307,0.188667,0.192818,0.190055,0.176163,0.149587,0.161102,0.170418,0.184461,0.172158,0.168548,0.127993,0.143462,0.184452,0.237171,0.238795,0.23101,0.219907,0.222035
9  object64  SE4,0.171764,0.181021,0.15342,0.170901,0.191942,0.198832,0.195515,0.198795,0.174468,0.152682,0.168703,0.189111,0.180636,0.173951,0.147093,0.169207,0.145843,0.213942,0.224819,0.236258,0.214059,0.195148,0.21354,0.170072,0.207023,0.20518,0.165814,0.161412,0.186435,0.190459,0.187631,0.173857,0.147748,0.159116,0.168365,0.182125,0.169953,0.166457,0.126444,0.141788,0.182279,0.234552,0.236719,0.228953,0.217438,0.219459
10  object256  SE5,0.172193,0.181476,0.153937,0.171446,0.1926,0.199506,0.196211,0.199487,0.175101,0.153197,0.169273,0.189727,0.181097,0.174455,0.147549,0.169757,0.146359,0.214604,0.225522,0.236956,0.214767,0.19581,0.214229,0.170713,0.207748,0.205736,0.166257,0.161903,0.187088,0.191143,0.188316,0.174497,0.14825,0.159637,0.168931,0.182702,0.170506,0.166977,0.126862,0.142271,0.182868,0.235283,0.23726,0.229466,0.218057,0.220081
