1  object  b1,1.682336,1.513262,1.742425,2.069666,2.376882,2.273644,1.952175,1.596888,1.271265,1.999712,1.157691,1.280468,1.675732,2.213572,1.756136,1.146432,1.919817,1.29617,0.750673,0.955717,1.158784,1.10884,1.256719,0.329969,0.500187,1.052001,1.732255,2.107565,2.13353,1.743074,1.117276,0.843022,1.799609,0.17712,-0.053889,0.703561,1.827786,2.25448,1.522046,1.685837,1.387634,0.858759,1.005131,0.638199,0.548884,0.701068
2  object4  b2,1.752784,1.601288,1.556496,2.145723,2.574471,2.482794,2.347926,2.042883,1.055209,2.574572,1.703775,1.561021,2.086833,2.564387,2.25986,1.731921,2.651603,1.780659,1.075617,1.344558,1.540383,1.482749,1.398123,0.583428,0.598171,0.871105,1.849647,2.090374,2.053507,1.847833,1.515343,1.238203,2.648696,0.75046,0.074053,0.535554,1.603675,2.195454,2.0927,2.282708,1.966403,1.592733,1.366659,0.787189,0.705357,1.136723
3  object16  b3,1.951116,1.895226,1.846522,2.443357,2.705372,2.470439,2.121754,1.811392,0.735999,2.051663,0.96483,0.91495,2.175455,2.621332,2.040593,1.090063,1.984572,0.910936,0.416814,0.757075,1.022838,0.988637,1.169238,0.585467,0.667275,1.095253,1.948154,1.940942,2.01465,1.697711,1.137857,0.639261,2.170709,0.417564,-0.034006,0.820914,1.980054,2.444282,1.518184,1.825867,0.855211,0.783851,0.616602,0.270148,0.200077,0.837962
4  object64  b4,2.241261,2.19539,2.20392,2.293191,2.468095,2.331903,1.923581,1.379469,0.374904,1.623997,0.567125,0.512674,2.156151,2.273036,1.696751,0.785823,1.578207,0.690104,0.134794,0.478705,0.862016,0.783259,0.603249,0.820184,0.640656,1.379667,1.814926,1.878756,1.5966,1.353225,1.063387,0.261369,1.711473,-0.077783,-0.556523,1.171756,1.881224,2.328583,1.232934,1.347719,0.58922,0.474667,0.458126,0.045656,-0.01034,0.403203
5  object256  b5,2.701033,3.279567,3.003187,2.993054,2.621818,2.504894,1.8437,1.295631,0.780158,1.643298,0.605584,0.816206,2.325935,2.340196,1.666508,0.832516,1.579103,0.861709,0.640898,0.724194,0.848779,0.532459,0.953589,1.262654,1.806476,2.40253,2.597442,2.257173,1.7409,1.352622,1.03273,0.355012,1.564003,-0.080185,-0.662373,1.753958,2.382143,2.498605,1.233261,1.590169,0.687133,0.598816,0.339752,0.319612,0.341616,0.550397
6  object  SE1,0.139514,0.132892,0.143887,0.127015,0.103218,0.118965,0.132526,0.138427,0.175828,0.158719,0.196259,0.184222,0.148296,0.1154,0.170697,0.209739,0.163104,0.202183,0.230176,0.217683,0.216354,0.206466,0.184108,0.208241,0.218905,0.169864,0.155712,0.135979,0.139443,0.145658,0.142998,0.142686,0.140052,0.192863,0.208466,0.202043,0.151269,0.120824,0.181259,0.156083,0.198018,0.206854,0.214718,0.231041,0.237052,0.211711
7  object4  SE2,0.139593,0.132776,0.143814,0.126874,0.103131,0.118913,0.132457,0.138379,0.175697,0.158561,0.196115,0.184015,0.148229,0.115247,0.170577,0.209623,0.162969,0.202018,0.230121,0.217545,0.216295,0.206307,0.184058,0.208244,0.218823,0.169658,0.155507,0.135904,0.13933,0.145577,0.142931,0.142658,0.139882,0.19264,0.208215,0.201887,0.151064,0.120668,0.181066,0.155921,0.197844,0.206633,0.214553,0.230982,0.23712,0.211637
8  object16  SE3,0.139803,0.133023,0.144079,0.127116,0.103333,0.119136,0.132713,0.138644,0.176044,0.158856,0.196484,0.184385,0.148494,0.115481,0.170866,0.209966,0.16326,0.202383,0.230422,0.217914,0.216631,0.206686,0.184396,0.208595,0.219134,0.17,0.155813,0.136166,0.139607,0.145861,0.143209,0.142928,0.140166,0.19303,0.208624,0.202251,0.151367,0.120911,0.181412,0.156233,0.198203,0.20702,0.214937,0.231339,0.237428,0.21201
9  object64  SE4,0.138132,0.131398,0.142259,0.125593,0.10201,0.117604,0.130978,0.136822,0.173747,0.156957,0.194018,0.182052,0.146647,0.114049,0.168888,0.207541,0.161324,0.199955,0.228013,0.215357,0.214128,0.204153,0.182023,0.206007,0.216772,0.167871,0.153949,0.13439,0.137787,0.143945,0.141319,0.141047,0.138396,0.19058,0.206077,0.199816,0.149529,0.119419,0.179209,0.15424,0.195839,0.20456,0.212363,0.228669,0.234817,0.209374
10  object256  SE5,0.138642,0.131807,0.142742,0.125965,0.102351,0.118017,0.131445,0.137325,0.17435,0.157426,0.194655,0.182634,0.147137,0.114398,0.169385,0.208161,0.161808,0.200565,0.228637,0.216008,0.21479,0.204797,0.182677,0.206738,0.217378,0.168396,0.154398,0.134866,0.138261,0.14446,0.141834,0.141576,0.138834,0.19119,0.2067,0.200432,0.149973,0.119783,0.179752,0.154743,0.196429,0.205163,0.213013,0.229377,0.235559,0.210083
11  object  t1,12.058573,11.387177,12.109638,16.294624,23.027704,19.111822,14.730472,11.535981,7.230168,12.599081,5.898804,6.95067,11.299927,19.181705,10.288005,5.466001,11.770495,6.410862,3.261295,4.390406,5.355951,5.370561,6.825985,1.584553,2.284951,6.193198,11.124742,15.499224,15.300339,11.966866,7.813235,5.908243,12.849572,0.918371,-0.258504,3.482233,12.082983,18.659132,8.39707,10.80093,7.007612,4.151517,4.681158,2.76228,2.315456,3.311443
12  object4  t2,12.556427,12.060106,10.822948,16.912172,24.963009,20.879019,17.72591,14.762911,6.005841,16.237059,8.68761,8.483113,14.078416,22.251297,13.248326,8.262084,16.270628,8.814372,4.674142,6.180607,7.121685,7.187109,7.596118,2.801658,2.733589,5.134481,11.894293,15.381269,14.738437,12.693197,10.601915,8.67953,18.935158,3.895668,0.355658,2.652736,10.615873,18.194223,11.55767,14.640158,9.939179,7.708013,6.369784,3.408011,2.974685,5.371087
