1  object  b1,1.275443,2.350672,2.140868,2.088791,1.856629,0.313803,0.455058,0.207428,0.908636,1.836682,1.638753,0.652242,0.55479,1.899538,1.81357,1.176237,1.757174,0.47371,0.01198,-0.177703,-0.577863,-0.641204,0.185618,1.966058,1.975056,1.734371,1.994393,1.934359,1.051548,0.965667,0.281352,0.711569,1.759805,1.556888,0.096403,1.845381,1.711814,1.852,0.704815,1.338196,0.2518,0.197009,-0.301686,-0.206266,-0.200749,0.013056
2  object4  b2,1.129854,2.039611,2.27511,2.263455,2.092597,0.674291,0.855178,0.29596,0.660396,2.267843,1.957025,1.087554,0.775069,2.227657,2.262823,1.742178,2.241784,0.59004,0.189528,0.192779,0.265139,0.293555,0.69776,1.670872,1.415864,1.434407,2.202391,2.180647,1.330137,1.229877,0.534882,0.922233,2.170435,2.047351,0.569263,1.829874,1.942882,2.152762,1.446651,1.875053,0.351048,0.599868,0.239716,0.342213,0.395763,0.366161
3  object16  b3,1.167362,2.285224,2.421855,2.40012,2.100327,0.610154,0.783427,0.363706,0.554711,1.986787,1.635244,0.830669,0.597932,2.075238,2.003082,1.415143,1.988949,0.815976,0.572427,0.202177,-0.223875,-0.279368,0.487443,1.813741,1.637155,1.727509,2.255336,2.238779,1.475449,1.267594,0.476542,0.669136,1.775678,1.599446,0.353993,1.760708,1.75517,1.967532,1.185851,1.490999,0.540689,0.799611,0.290561,0.447878,0.538304,0.826375
4  object64  b4,1.245378,2.406592,2.349351,2.227537,1.883867,0.330302,0.449828,0.202488,0.181221,1.544095,1.009531,0.112739,0.614922,2.075569,1.723797,0.71625,1.206701,0.148876,0.164757,-0.124799,-0.529035,-0.552875,0.458623,2.15239,1.919573,1.726348,2.091069,1.961095,1.157561,0.864765,0.245833,0.358943,1.349629,1.143883,0.023718,1.975671,1.917618,1.850047,0.501971,0.858176,-0.022864,0.179468,-0.040605,0.123106,0.127876,0.410186
5  object256  b5,1.549493,2.53003,2.295993,2.083898,1.67839,0.190539,0.62013,0.043482,0.092951,1.334656,0.554486,-0.228534,0.732228,2.15808,1.575571,0.544558,1.161469,-0.046288,-0.295244,-0.526066,-0.524049,-0.596717,0.405086,2.395142,2.016299,1.593078,1.835532,1.718518,0.91744,0.656408,-0.121229,0.2996,1.10818,0.916989,-0.269131,2.012882,1.866766,1.767511,0.512286,0.89548,-0.068996,0.030604,-0.306473,-0.25021,-0.116942,0.740882
6  object  SE1,0.203333,0.124145,0.125702,0.13438,0.151559,0.197192,0.171138,0.164126,0.1938,0.174129,0.184726,0.209211,0.22994,0.145892,0.16612,0.204938,0.178304,0.232885,0.238438,0.230777,0.218711,0.224699,0.218096,0.132635,0.172784,0.173261,0.148804,0.152931,0.167636,0.156098,0.171734,0.154613,0.183963,0.1869,0.214499,0.158917,0.160951,0.162529,0.217938,0.20008,0.220687,0.229813,0.2405,0.230172,0.23246,0.21597
7  object4  SE2,0.200779,0.122397,0.123913,0.132516,0.149463,0.194499,0.168663,0.161751,0.191257,0.17186,0.182312,0.206425,0.227046,0.143827,0.163989,0.202533,0.176076,0.230363,0.236096,0.228263,0.21625,0.22206,0.215295,0.130702,0.170498,0.171152,0.146888,0.150869,0.165339,0.153873,0.169271,0.15234,0.181664,0.184498,0.21175,0.156679,0.158691,0.160305,0.215313,0.197649,0.218236,0.227298,0.237957,0.227724,0.230082,0.213343
8  object16  SE3,0.200407,0.122124,0.123639,0.132247,0.149172,0.194138,0.168309,0.161417,0.190943,0.171488,0.181965,0.206021,0.226575,0.143497,0.163604,0.202171,0.175732,0.229959,0.235699,0.227892,0.215939,0.221681,0.214909,0.130413,0.170155,0.170905,0.146637,0.150581,0.165043,0.15357,0.168927,0.152008,0.181295,0.18415,0.211383,0.15634,0.158353,0.159956,0.214895,0.197274,0.217928,0.226915,0.237522,0.227365,0.229719,0.213003
9  object64  SE4,0.20246,0.123543,0.125084,0.133737,0.150835,0.19626,0.17028,0.163302,0.192916,0.173361,0.183897,0.208254,0.228964,0.145181,0.165402,0.204124,0.177548,0.232045,0.237676,0.229927,0.217859,0.223799,0.217132,0.131965,0.172002,0.172525,0.148142,0.15222,0.166839,0.155327,0.17088,0.153823,0.183187,0.186078,0.21355,0.158146,0.160172,0.161768,0.217055,0.199257,0.219838,0.228967,0.239668,0.229344,0.231664,0.215062
10  object256  SE5,0.202779,0.123777,0.125325,0.133983,0.151111,0.196615,0.170616,0.163625,0.193252,0.173643,0.184205,0.208612,0.229314,0.14546,0.165675,0.204412,0.17782,0.232325,0.23791,0.230223,0.218175,0.224123,0.21749,0.13223,0.172292,0.172805,0.14839,0.152488,0.167143,0.155625,0.171212,0.154137,0.183464,0.186381,0.213905,0.158444,0.160472,0.162057,0.217364,0.19955,0.220154,0.229258,0.239932,0.229632,0.231932,0.2154
11  object  t1,6.27268,18.93495,17.031353,15.543888,12.250178,1.591355,2.659011,1.263832,4.688527,10.547794,8.871254,3.117636,2.412759,13.020174,10.917208,5.739475,9.854941,2.034097,0.050244,-0.770019,-2.642135,-2.853608,0.851081,14.823038,11.430814,10.010162,13.402792,12.648561,6.2728,6.186275,1.638297,4.602267,9.566106,8.330048,0.449434,11.612214,10.635651,11.394903,3.234022,6.688295,1.140983,0.857256,-1.254408,-0.896137,-0.863584,0.060452
12  object4  t2,5.627363,16.663898,18.360571,17.080664,14.000778,3.466805,5.070327,1.829723,3.45293,13.195911,10.734509,5.268528,3.413708,15.488468,13.798593,8.601937,12.73194,2.56135,0.80276,0.844548,1.226074,1.321967,3.240946,12.783852,8.304291,8.380887,14.993635,14.453933,8.044923,7.992795,3.159922,6.053777,11.947502,11.096861,2.688375,11.6791,12.243145,13.429137,6.718825,9.486805,1.608569,2.639128,1.007394,1.502752,1.720092,1.716305
13  object16  t3,5.824948,18.712294,19.588051,18.148825,14.079886,3.142893,4.654683,2.253212,2.905118,11.585569,8.986566,4.031968,2.639007,14.461884,12.243442,6.999727,11.318082,3.548357,2.428635,0.88716,-1.036753,-1.260225,2.268135,13.907674,9.621535,10.107985,15.380453,14.867593,8.939769,8.254204,2.821,4.401984,9.794401,8.685583,1.674649,11.262019,11.083907,12.300456,5.518285,7.558023,2.481041,3.52384,1.2233,1.96986,2.343318,3.87964
14  object64  t4,6.151231,19.479774,18.782154,16.656082,12.489602,1.682979,2.641694,1.239959,0.939379,8.906845,5.489642,0.541355,2.685668,14.296464,10.421837,3.508904,6.796478,0.641582,0.693199,-0.542777,-2.428339,-2.470411,2.112185,16.310345,11.160209,10.006346,14.115297,12.883303,6.938191,5.567401,1.438627,2.333481,7.367488,6.147335,0.111065,12.492699,11.972236,11.436451,2.312648,4.30687,-0.104002,0.783817,-0.169421,0.536776,0.551991,1.907293
15  object256  t5,7.641297,20.440279,18.320303,15.553507,11.106989,0.969099,3.634654,0.265741,0.480984,7.686201,3.010155,-1.0955,3.193123,14.836206,9.510012,2.664028,6.531712,-0.19924,-1.24099,-2.285026,-2.401963,-2.662456,1.862547,18.113388,11.702806,9.218936,12.369622,11.269844,5.488938,4.217868,-0.708061,1.943729,6.040312,4.919975,-1.258179,12.704062,11.63299,10.906758,2.356806,4.487496,-0.313398,0.133492,-1.27733,-1.08961,-0.504211,3.439564
