1  object  b1,1.357369,1.4689,2.300289,2.069837,2.172619,2.076059,1.809625,1.236398,0.272211,2.063514,2.184323,2.27545,1.681383,2.249476,1.298342,2.148751,2.223688,1.047067,0.08715,0.425911,0.87945,1.00326,-0.15045,1.013906,0.565251,1.912573,2.045689,2.419127,2.261181,2.003044,1.649889,0.745254,1.946304,1.706123,1.17616,1.627923,1.357918,1.395777,1.67313,2.168761,0.007515,0.12322,0.646556,0.413946,0.211582,0.04336
2  object4  b2,1.446947,1.327496,2.244445,2.215066,2.457097,2.120527,1.67476,1.147078,0.042082,1.924272,2.173481,2.529668,1.576283,2.039805,0.875638,2.50329,2.393195,1.411146,0.131228,0.400686,1.011698,1.1123,0.351164,0.773746,0.492267,1.736802,2.076194,2.529921,2.31768,1.925999,1.646119,0.611986,2.049223,2.047104,1.276883,1.317031,0.98537,1.293876,2.26572,2.627104,0.374058,0.650658,0.916712,0.858119,0.789429,0.516689
3  object16  b3,1.46038,1.431316,2.23593,2.209512,2.366044,2.02759,1.464043,0.92954,-0.103771,1.73328,1.825509,2.032403,1.859681,2.109485,0.817179,2.353706,2.090505,1.288347,-0.012977,0.280665,0.785939,0.795753,0.010769,1.126284,0.910943,1.968576,2.155734,2.467157,2.267957,1.866276,1.236571,0.401722,1.636609,1.506588,0.866552,1.512023,1.098045,1.233354,2.029715,2.027943,0.186319,0.20066,0.758625,0.596114,0.365317,0.593344
4  object64  b4,1.072752,1.054554,2.011721,1.754671,1.755587,1.495066,1.009462,0.415725,-0.327334,1.521629,1.266353,1.199299,1.574856,2.042716,1.054137,1.656455,1.630856,0.463422,-0.406782,-0.137356,0.103366,0.169882,-0.388345,0.781897,0.33175,1.551902,1.653393,2.07036,1.703418,1.514452,1.094708,0.049967,1.065729,0.800589,0.341928,1.352344,1.051375,1.082422,1.164766,1.239485,-0.533943,-0.3907,0.307662,0.011863,-0.187244,0.225562
5  object256  b5,1.496642,1.448189,2.115869,1.822155,1.473205,1.394114,1.004162,0.294074,-0.408422,1.674672,1.125205,0.887909,1.884025,2.296799,1.620494,1.364032,1.619986,0.167486,-0.527258,-0.149525,0.18531,0.303932,0.003215,0.979815,0.652112,1.770946,1.636477,1.843622,1.352062,1.29976,0.985777,0.129339,1.21798,0.764293,0.66645,1.624316,1.387498,1.384258,0.988506,1.202298,-0.416749,-0.300929,0.316014,0.168522,0.095052,0.594023
6  object  SE1,0.194687,0.165075,0.151726,0.150218,0.153496,0.167402,0.174574,0.162472,0.166324,0.178985,0.16961,0.161759,0.177048,0.143792,0.211464,0.161931,0.165332,0.218311,0.23962,0.245652,0.237221,0.229305,0.213544,0.203747,0.205934,0.160032,0.164499,0.140346,0.142491,0.142504,0.144485,0.15854,0.180602,0.188719,0.218626,0.192837,0.21485,0.207978,0.178027,0.165103,0.235015,0.233806,0.237219,0.240573,0.240985,0.216133
7  object4  SE2,0.192142,0.162833,0.149714,0.148261,0.151318,0.165025,0.172058,0.160024,0.163843,0.176528,0.167181,0.159494,0.174588,0.141826,0.208775,0.159739,0.163079,0.215376,0.236701,0.243089,0.234465,0.226422,0.2106,0.200843,0.202879,0.1577,0.162158,0.138442,0.140509,0.140414,0.142301,0.156135,0.178088,0.186079,0.215682,0.190255,0.21235,0.205348,0.1756,0.162868,0.231844,0.230641,0.23417,0.237548,0.237921,0.213135
8  object16  SE3,0.19178,0.162549,0.149403,0.148014,0.150954,0.164649,0.171682,0.159648,0.163474,0.17609,0.166766,0.159101,0.174192,0.141527,0.208336,0.159349,0.162695,0.214858,0.236182,0.242595,0.233949,0.225922,0.210166,0.200291,0.202332,0.157337,0.161767,0.138137,0.140234,0.140109,0.141967,0.155763,0.177628,0.185648,0.215193,0.18978,0.211862,0.204854,0.175145,0.162483,0.231251,0.230058,0.233585,0.236957,0.237324,0.212677
9  object64  SE4,0.192396,0.163141,0.149735,0.148596,0.150913,0.164814,0.171979,0.159735,0.163673,0.175771,0.166574,0.158918,0.174366,0.141829,0.208697,0.159134,0.162675,0.214657,0.236249,0.242408,0.233745,0.226056,0.210676,0.198849,0.201447,0.157477,0.161725,0.138337,0.140639,0.140353,0.142043,0.155818,0.177021,0.185753,0.215361,0.189285,0.211234,0.204365,0.174411,0.162433,0.230371,0.229353,0.232636,0.235805,0.236179,0.213081
10  object256  SE5,0.192714,0.16343,0.149983,0.148847,0.151194,0.165119,0.172305,0.160064,0.164002,0.176085,0.166893,0.15921,0.174677,0.142076,0.209016,0.159409,0.162956,0.215021,0.236578,0.242649,0.23404,0.226391,0.211049,0.199283,0.201886,0.157782,0.162028,0.138574,0.140893,0.140627,0.142337,0.156143,0.177356,0.186089,0.215723,0.189612,0.211508,0.204678,0.174734,0.16271,0.230785,0.229761,0.233018,0.236182,0.236565,0.21346
11  object  t1,6.97205,8.898387,15.160822,13.778908,14.154198,12.401654,10.365962,7.609922,1.636634,11.528999,12.878522,14.066951,9.496785,15.643946,6.139776,13.269547,13.449847,4.796213,0.363701,1.733799,3.707303,4.37521,-0.704536,4.976295,2.744819,11.951178,12.435868,17.236914,15.86894,14.05601,11.41909,4.700721,10.776779,9.040547,5.379788,8.441946,6.320295,6.711171,9.398182,13.135788,0.031978,0.52702,2.725566,1.720665,0.877988,0.200615
12  object4  t2,7.530613,8.152521,14.99157,14.940327,16.237934,12.849692,9.733719,7.168153,0.25684,10.900661,13.000776,15.860572,9.028596,14.382426,4.194167,15.671164,14.675037,6.552023,0.554405,1.648309,4.314919,4.912506,1.667449,3.852493,2.426408,11.01333,12.803555,18.274271,16.494909,13.716541,11.567848,3.919608,11.506782,11.001246,5.920209,6.922469,4.640311,6.300892,12.902746,16.130257,1.613404,2.821079,3.914735,3.612406,3.318036,2.424232
13  object16  t3,7.614879,8.80542,14.965779,14.927764,15.673932,12.314602,8.527629,5.822425,-0.634784,9.843163,10.946537,12.774271,10.676047,14.905161,3.922416,14.770781,12.849258,5.996283,-0.054943,1.156927,3.359448,3.52225,0.05124,5.623226,4.502216,12.511842,13.326158,17.860195,16.172705,13.320131,8.710295,2.579051,9.213663,8.1153,4.026859,7.967254,5.182838,6.020647,11.588745,12.480992,0.805702,0.872218,3.24775,2.515708,1.539314,2.789882
14  object64  t4,5.575745,6.46408,13.435206,11.808339,11.633087,9.071218,5.869678,2.602585,-1.999925,8.656878,7.602329,7.54664,9.03189,14.402641,5.051034,10.409166,10.025221,2.158899,-1.721836,-0.566633,0.442216,0.751506,-1.843329,3.932112,1.646841,9.854801,10.223504,14.966012,12.111957,10.7903,7.706882,0.320672,6.020349,4.309952,1.587699,7.144492,4.977289,5.296526,6.67829,7.630755,-2.317756,-1.70349,1.3225,0.050309,-0.792809,1.05857
15  object256  t5,7.76613,8.861224,14.10742,12.241817,9.743782,8.443094,5.827816,1.837228,-2.490343,9.510576,6.742056,5.576958,10.785794,16.166,7.752952,8.556781,9.941231,0.778926,-2.228683,-0.616219,0.791787,1.342507,0.015234,4.916702,3.230107,11.224037,10.099984,13.304268,9.596344,9.242599,6.925673,0.828334,6.867424,4.107146,3.089374,8.566525,6.560009,6.763093,5.657211,7.389191,-1.80579,-1.309751,1.356176,0.713528,0.401802,2.782827
16  object  p1,0,0,0,0,0,0,0,0,0.102014,0,0,0,0,0,0,0,0,0.000002,0.716203,0.083259,0.000221,0.000013,0.481246,0.000001,0.006161,0,0,0,0,0,0,0.000003,0,0,0,0,0,0,0,0,0.974385,0.598264,0.006529,0.085616,0.380151,0.84107
17  object4  p2,0,0,0,0,0,0,0,0,0.797363,0,0,0,0,0,0.00003,0,0,0,0.579424,0.099599,0.000018,0.000001,0.095731,0.000124,0.015422,0,0,0,0,0,0,0.000095,0,0,0,0,0.000004,0,0,0,0.106965,0.004879,0.000097,0.000318,0.000939,0.015514
18  object16  p3,0,0,0,0,0,0,0,0,0.525719,0,0,0,0,0,0.000094,0,0,0,0.956526,0.247573,0.00081,0.000447,0.959272,0,0.000008,0,0,0,0,0,0,0.010047,0,0,0.000061,0,0,0,0,0,0.420595,0.383304,0.001201,0.012033,0.124038,0.005371
19  object64  p4,0,0,0,0,0,0,0,0.009387,0.045774,0,0,0,0,0,0.000001,0,0,0.031091,0.085404,0.571117,0.658439,0.452532,0.06557,0.00009,0.099899,0,0,0,0,0,0,0.748491,0,0.000018,0.112662,0,0.000001,0,0,0,0.02066,0.088784,0.1863,0.96023,0.428083,0.290051
20  object256  p5,0,0,0,0,0,0,0,0.066467,0.012921,0,0,0,0,0,0,0,0,0.436187,0.026053,0.537913,0.428664,0.17973,0.987573,0.000001,0.001277,0,0,0,0,0,0,0.407661,0,0.000043,0.00206,0,0,0,0,0,0.071248,0.190575,0.175341,0.475694,0.68793,0.005488
