1  object  b1,0.752009,0.643431,1.91118,2.554792,2.525429,2.177658,1.742506,1.571118,0.388792,2.500855,1.93717,1.039845,1.319373,1.618798,1.208369,1.372136,2.283357,-0.126042,-0.35659,0.096328,0.349628,0.483794,0.606569,2.17365,1.370878,2.511323,2.592726,2.385747,1.727492,1.66874,1.585767,0.524431,2.259624,2.181182,1.7757,2.221871,2.243256,2.150995,-0.479519,1.018227,0.640522,1.101387,1.062244,0.427691,0.0784,0.154
2  object4  b2,0.445492,0.34868,1.620488,2.269489,2.459719,2.30291,1.889643,1.477941,0.209316,2.175267,1.944552,1.122604,1.12398,1.655405,0.699593,1.239327,2.143414,-0.113224,-0.099519,0.630318,0.656269,0.711878,0.454025,1.71897,0.977238,1.622751,2.25774,2.587176,2.067638,1.904331,1.659943,0.214663,2.472416,2.153651,1.807603,2.193813,2.073164,2.245553,-0.58978,1.185141,0.518989,1.185557,1.208122,0.379994,0.061751,-0.047043
3  object16  b3,0.68674,0.485514,1.674584,2.198424,2.439263,2.094836,1.438168,1.170691,0.181488,1.966855,1.459725,0.471348,1.233789,1.807729,0.809536,1.271028,1.946757,-0.120055,-0.191833,0.236354,0.258204,0.414074,0.517123,1.862073,0.91813,1.939059,2.346279,2.511996,1.749439,1.4848,1.322179,0.143264,2.09176,1.763736,1.199798,2.23771,2.083424,2.094514,-0.71805,0.722018,0.153417,0.814478,0.754677,0.215451,-0.078629,-0.069073
4  object64  b4,0.674136,0.458798,1.74799,2.157302,2.219632,1.703124,1.226365,1.064998,-0.226009,1.827694,1.300983,0.299765,1.314912,1.987138,1.015082,1.337981,1.816597,-0.273906,-0.316002,-0.002536,0.186907,0.088437,0.214529,2.27487,1.116092,2.226485,2.441795,2.397569,1.881944,1.686639,1.490604,0.191708,1.808037,1.609405,1.165263,2.475919,2.352358,2.207194,-0.69963,0.539621,0.068559,0.722286,0.530763,-0.150408,-0.510585,-0.156745
5  object256  b5,0.771979,0.61119,1.854195,2.121869,2.057117,1.503768,1.146709,0.988595,0.002232,1.715614,1.120439,0.215101,1.406523,2.092647,1.078556,1.234345,1.599546,-0.276146,-0.2569,0.014678,0.031772,0.06708,0.511984,2.666086,1.25351,2.594776,2.517601,2.261422,1.6271,1.474236,1.370759,0.237425,1.611736,1.617991,1.266581,2.688898,2.573979,2.184597,-0.700433,0.464271,-0.131314,0.525605,0.549426,-0.250617,-0.487098,-0.029669
6  object  SE1,0.187192,0.17633,0.162985,0.134563,0.125926,0.157235,0.172642,0.17868,0.173306,0.15213,0.175663,0.191838,0.17974,0.139425,0.179172,0.203817,0.15996,0.247558,0.242546,0.244816,0.241205,0.240497,0.226006,0.142993,0.17367,0.141648,0.120672,0.111304,0.167505,0.174033,0.17611,0.170763,0.155273,0.173178,0.198217,0.114324,0.121864,0.141055,0.236808,0.223309,0.24462,0.231122,0.229417,0.242596,0.240549,0.236936
7  object4  SE2,0.185233,0.174573,0.161149,0.133129,0.124216,0.155112,0.17025,0.17629,0.170807,0.150153,0.173348,0.189366,0.177559,0.137458,0.176874,0.201117,0.157981,0.244564,0.239537,0.242606,0.239484,0.237972,0.223217,0.141198,0.172055,0.139827,0.119175,0.109779,0.165205,0.171627,0.173681,0.168319,0.153334,0.171057,0.195759,0.112688,0.120268,0.139243,0.233961,0.220482,0.242198,0.229293,0.227054,0.240372,0.238028,0.234915
8  object16  SE3,0.185101,0.174496,0.160972,0.132975,0.123972,0.154811,0.169915,0.175985,0.170453,0.149872,0.173038,0.189072,0.177327,0.137191,0.176612,0.200685,0.157713,0.243994,0.239005,0.242187,0.239151,0.23754,0.222812,0.140918,0.171989,0.13957,0.118969,0.109571,0.16487,0.171281,0.173343,0.16798,0.15303,0.170717,0.19537,0.112441,0.120071,0.139001,0.233483,0.220031,0.241747,0.228922,0.226655,0.239964,0.237597,0.234581
9  object64  SE4,0.186481,0.17568,0.162334,0.134058,0.125337,0.156504,0.171816,0.177851,0.172439,0.151451,0.174863,0.190977,0.178974,0.138743,0.17837,0.202899,0.159278,0.246561,0.241542,0.244133,0.240702,0.239672,0.225054,0.142385,0.173065,0.141023,0.120157,0.110776,0.166713,0.173204,0.175271,0.169915,0.154617,0.172464,0.197387,0.113759,0.12131,0.14043,0.235858,0.222353,0.243853,0.230594,0.228644,0.241897,0.239726,0.236282
10  object256  SE5,0.186777,0.175963,0.162591,0.134254,0.125559,0.15678,0.172131,0.178166,0.172777,0.151703,0.175164,0.191305,0.179269,0.139006,0.178676,0.20324,0.15953,0.246936,0.241901,0.244306,0.240789,0.239933,0.2254,0.142604,0.173336,0.141254,0.120347,0.110977,0.167014,0.17352,0.175591,0.170244,0.154852,0.172716,0.197683,0.11398,0.12152,0.140664,0.236187,0.222697,0.244071,0.230684,0.228888,0.242085,0.239985,0.236475
